	event_id	event_date	year	month	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	admin2	location	latitude	longitude	source	source_scale	label	class	notes22	notes	fatalities	timestamp	population_1km	population_2km	population_5km	population_best	crowd_size_class	crowd_size_cat	crowd_size	crowd_size_w_n	with_vehicles	?	split	notes11
102	DEU17915	2023-11-17	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Syrian Group (Germany); Kurdish Ethnic Group (Germany)	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Die Tageszeitung	Subnational-National			 members of the 'Gesellschaft fur bedrohte Volker (GfbV)' (Society for Threatened Peoples) and the 'Syrian Kurdish Diaspora Network in Europe e.V.',  near Schloss Bellevue in    () under the motto 'No red carpet for the Islamist Erdogan' against the visit of Turkiye's president Erdogan to Germany. Shortly after,   participated in a protest in front of the chancellor's office in    () for the same reasons.	On 17 November 2023, around 20 members of the 'Gesellschaft fur bedrohte Volker (GfbV)' (Society for Threatened Peoples) and the 'Syrian Kurdish Diaspora Network in Europe e.V.', protested near Schloss Bellevue in Berlin - Mitte (Berlin) under the motto 'No red carpet for the Islamist Erdogan' against the visit of Turkiye's president Erdogan to Germany. Shortly after, about 50 people participated in a protest in front of the chancellor's office in Berlin - Mitte (Berlin) for the same reasons.	0	1700602883	23736	43046	138680	23736	2		70.0	70.0				around 20 members of the 'Gesellschaft fur bedrohte Volker (GfbV)' (Society for Threatened Peoples) and the 'Syrian Kurdish Diaspora Network in Europe e.V.', protested near Schloss Bellevue in Berlin - Mitte (Berlin) under the motto 'No red carpet for the Islamist Erdogan' against the visit of Turkiye's president Erdogan to Germany. Shortly after, about 50 people participated in a protest in front of the chancellor's office in Berlin - Mitte (Berlin) for the same reasons.
103	DEU18083	2023-11-17	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Spandau	52.5356	13.198	Berliner Zeitung	National			 to   occupied the offices of district councilor Thorsten Schatz in    () for an hour and demanded a change to a decision made by the environmental and nature conservation department. The group entered the building and threatened one of the security guards with a pipe wrench.	On 17 November 2023, 50 to 80 activists occupied the offices of district councilor Thorsten Schatz in Berlin - Spandau (Berlin) for about an hour and demanded a change to a decision made by the environmental and nature conservation department. The group entered the building and threatened one of the security guards with a pipe wrench.	0	1701813033	14529	28698	192723	14529	2		65.0	65.0				50 to 80 activists occupied the offices of district councilor Thorsten Schatz in Berlin - Spandau (Berlin) for about an hour and demanded a change to a decision made by the environmental and nature conservation department. The group entered the building and threatened one of the security guards with a pipe wrench.
104	DEU17901	2023-11-16	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Ver.di: United Services Union; Labor Group (Germany); Teachers (Germany); AWO: Worker Welfare; GEW: German Education Union; Health Workers (Germany)	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		wages	, employees of the public services, including employees of daycare centers, social workers, and educators in youth, health, and social services offices, as well as members of AWO, participated in a protest in front of the House of Representatives in    (), called for by Ver.di and GEW against poor working conditions and for higher wages.	On 16 November 2023, around 3,000 employees of the public services, including employees of daycare centers, social workers, and educators in youth, health, and social services offices, as well as members of AWO, participated in a protest in front of the House of Representatives in Berlin - Mitte (Berlin), called for by Ver.di and GEW against poor working conditions and for higher wages.	0	1700602883	23736	43046	138680	23736	7		3000.0	3000.0				around 3,000 employees of the public services, including employees of daycare centers, social workers, and educators in youth, health, and social services offices, as well as members of AWO, participated in a protest in front of the House of Representatives in Berlin - Mitte (Berlin), called for by Ver.di and GEW against poor working conditions and for higher wages.
105	DEU17908	2023-11-16	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Neukolln	52.481	13.4354	Suddeutsche Zeitung	National			  participated in a proPalestine protest starting at Oranienplatz in   FriedrichshainKreuzberg and ending in    () calling for a free Palestine.	On 16 November 2023, around 600 people participated in a pro-Palestine protest starting at Oranienplatz in Berlin - Friedrichshain-Kreuzberg and ending in Berlin - Neukolln (Berlin) calling for a free Palestine.	0	1700602883	13698	46672	192613	13698	5		600.0	600.0				around 600 people participated in a pro-Palestine protest starting at Oranienplatz in Berlin - Friedrichshain-Kreuzberg and ending in Berlin - Neukolln (Berlin) calling for a free Palestine.
106	DEU18106	2023-11-13	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Students (Germany)	6			0	60		Berlin	Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Die Tageszeitung	National			 to  students participated in a protest at Universitat der Kunste in    () under the motto 'It's not complicated' in solidarity with Palestine and to draw attention to what they see as German politicians' complicity in the violence against Gaza.	On 13 November 2023, 80 to 100 students participated in a protest at Universitat der Kunste in Berlin - Charlottenburg-Wilmersdorf (Berlin) under the motto 'It's not complicated' in solidarity with Palestine and to draw attention to what they see as German politicians' complicity in the violence against Gaza.	0	1701813032	5204	47722	197160	5204	2		90.0	90.0				80 to 100 students participated in a protest at Universitat der Kunste in Berlin - Charlottenburg-Wilmersdorf (Berlin) under the motto 'It's not complicated' in solidarity with Palestine and to draw attention to what they see as German politicians' complicity in the violence against Gaza.
107	DEU17866	2023-11-11	2023	11	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2021-)		1	16		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Markische Allgemeine; Mitteldeutschen Zeitung; Rote Fahne	National			, (according to the police)  gathered in   FriedrichshainKreuzberg () for a proPalestine demonstration. They called for freedom for Palestine and spoke of genocide to define Israel's military operation in the Gaza Strip. Police officers temporarily arrested some demonstrators for carrying banners that they judged had 'criminal content'.	On 11 November 2023, around 2,600 (according to the police) people gathered in Berlin - Friedrichshain-Kreuzberg (Berlin) for a pro-Palestine demonstration. They called for freedom for Palestine and spoke of genocide to define Israel's military operation in the Gaza Strip. Police officers temporarily arrested some demonstrators for carrying banners that they judged had 'criminal content'.	0	1700602882	11620	45734	127378	11620	7		2600.0	2600.0				around 2,600 (according to the police) people gathered in Berlin - Friedrichshain-Kreuzberg (Berlin) for a pro-Palestine demonstration. They called for freedom for Palestine and spoke of genocide to define Israel's military operation in the Gaza Strip. Police officers temporarily arrested some demonstrators for carrying banners that they judged had 'criminal content'.
108	DEU17799	2023-11-10	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost	Subnational			during the evening, at the call of Vereinigtes Palastinensisches Komittee (United Palestinian Committee),  (according to the police)  gathered at the Checkpoint Charly and marched along Friedrichstrasse in    () for a proPalestine demonstration under the motto 'Solidarity with Palestine'.	On 10 November 2023, during the evening, at the call of Vereinigtes Palastinensisches Komittee (United Palestinian Committee), around 500 (according to the police) people gathered at the Checkpoint Charly and marched along Friedrichstrasse in Berlin - Mitte (Berlin) for a pro-Palestine demonstration under the motto 'Solidarity with Palestine'.	0	1699988475	23736	43046	138680	23736	5		500.0	500.0				during the evening, at the call of Vereinigtes Palastinensisches Komittee (United Palestinian Committee), around 500 (according to the police) people gathered at the Checkpoint Charly and marched along Friedrichstrasse in Berlin - Mitte (Berlin) for a pro-Palestine demonstration under the motto 'Solidarity with Palestine'.
109	DEU17802	2023-11-10	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	JU: Young Union; CDU: Christian Democratic Union of Germany; Government of Germany (2021-); Students (Germany); Jewish Group (Germany)	6			0	60		Berlin	Berlin - Steglitz-Zehlendorf	52.428	13.2317	Der Tagesspiegel	Subnational			during the morning, at the call of JU,  , including MPs (CDU), Jewish students, and politicians, gathered in front of the main building of the Freien Universitat of  (FU) in   SteglitzZehlendorf () in solidarity with Israel, against antiSemitism, and against proPalestine demonstrations. They promoted Israel's right to 'selfdefense'. Protesters carried Israeli flags and Israeli rainbow flags.	On 10 November 2023, during the morning, at the call of JU, around 170 people, including MPs (CDU), Jewish students, and politicians, gathered in front of the main building of the Freien Universitat of Berlin (FU) in Berlin - Steglitz-Zehlendorf (Berlin) in solidarity with Israel, against anti-Semitism, and against pro-Palestine demonstrations. They promoted Israel's right to 'self-defense'. Protesters carried Israeli flags and Israeli rainbow flags.	0	1699988475	7830	24852	102728	7830	3		170.0	170.0				during the morning, at the call of JU, around 170 people, including MPs (CDU), Jewish students, and politicians, gathered in front of the main building of the Freien Universitat of Berlin (FU) in Berlin - Steglitz-Zehlendorf (Berlin) in solidarity with Israel, against anti-Semitism, and against pro-Palestine demonstrations. They promoted Israel's right to 'self-defense'. Protesters carried Israeli flags and Israeli rainbow flags.
110	DEU17795	2023-11-08	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost	Subnational			  gathered in   FriedrichshainKreuzberg () for a proPalestinian demonstration, consisting of a silent march with Palestinian flags.	On 8 November 2023, around 250 people gathered in Berlin - Friedrichshain-Kreuzberg (Berlin) for a pro-Palestinian demonstration, consisting of a silent march with Palestinian flags.	0	1699988475	11620	45734	127378	11620	4		250.0	250.0				around 250 people gathered in Berlin - Friedrichshain-Kreuzberg (Berlin) for a pro-Palestinian demonstration, consisting of a silent march with Palestinian flags.
111	DEU17798	2023-11-08	2023	11	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	DGB: German Trade Union Confederation; Labor Group (Germany); Caritas	6			0	60		Berlin	Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational			, (according to organizers)  from local welfare associations (including Caritas) and DGB members demonstrated in front of the Roten Rathaus in    () to call on the government to provide more money for independent social institutions. They gathered amid budget negotiations in  as well as at the federal level.	On 8 November 2023, around 4,000 (according to organizers) people from several local welfare associations (including Caritas) and DGB members demonstrated in front of the Roten Rathaus in Berlin - Mitte (Berlin) to call on the government to provide more money for independent social institutions. They gathered amid budget negotiations in Berlin as well as at the federal level.	0	1699988475	23736	43046	138680	23736	7		4000.0	4000.0				around 4,000 (according to organizers) people from several local welfare associations (including Caritas) and DGB members demonstrated in front of the Roten Rathaus in Berlin - Mitte (Berlin) to call on the government to provide more money for independent social institutions. They gathered amid budget negotiations in Berlin as well as at the federal level.
